,danceability,tempo,loudness,mode,track_album_name,valence
2157,0.596,202049.0,-4245.0,0.0,7/27 (Deluxe),0.612
2158,0.278,145123.0,-6121.0,1.0,The Tapestry (Neon Feather Remix),0.198
2159,0.866,121998.0,-4063.0,0.0,Illuminate (Deluxe),0.969
2160,0.792,121985.0,-4759.0,0.0,Layers,0.466
2161,0.548,98932.0,-2371.0,1.0,Tie Me Down (with Elley Duhé),0.314
2162,0.604,126062.0,-3674.0,0.0,Nothing but the Beat 2.0,0.301
2163,0.535,140949.0,-5026.0,1.0,Tonight,0.21
2164,0.554,104957.0,-5837.0,1.0,DNCE,0.823
2165,0.607,101821.0,-4095.0,1.0,Glory Days: The Platinum Edition,0.551
2166,0.444,82695.0,-4078.0,0.0,Illuminate,0.747
2167,0.536,140137.0,-3019.0,1.0,NOVA,0.334
2168,0.397,128861.0,-4862.0,1.0,PRISM (Deluxe),0.358
2169,0.594,133004.0,-11.84,1.0,Vastness,0.0645
2170,0.845,125.02,-8118.0,0.0,Purpose (Deluxe),0.793
2171,0.568,129931.0,-3634.0,1.0,Where I Won't Be Found,0.275
2172,0.505,150.04,-2174.0,1.0,Whisper,0.281
2173,0.747,103976.0,-5746.0,1.0,Wild Ones,0.739
2174,0.724,124987.0,-4614.0,0.0,Wolves,0.306
2175,0.884,99987.0,-3865.0,1.0,Reflection (Deluxe),0.594
2176,0.566,150074.0,-484.0,0.0,You Don't Even Know Me,0.0406
2177,0.628,91507.0,-4437.0,1.0,Blue Neighbourhood (Deluxe),0.592
2178,0.503,95179.0,-5327.0,0.0,Youth (K?D Remix) [feat. Satica],0.178
2179,0.697,125871.0,-7611.0,0.0,Back for You,0.728
2180,0.628,89976.0,-5608.0,0.0,This Is Acting,0.732
2181,0.596,86967.0,-9091.0,1.0,Crying Out for Me,0.399
2182,0.657,120007.0,-5511.0,1.0,Overexposed (Deluxe),0.331
2183,0.564,91972.0,-4.92,0.0,Unapologetic (Deluxe),0.393
2184,0.421,130075.0,-4998.0,1.0,1000 Forms Of Fear,0.499
2185,0.262,189857.0,-6646.0,1.0,Delirium,0.275
2186,0.795,110015.0,-5281.0,0.0,Some Type Of Love,0.815
2187,0.934,123829.0,-5849.0,0.0,Thank You (Deluxe Version),0.835
2188,0.756,102986.0,-7019.0,1.0,Most Girls,0.417
2189,0.714,93.0,-3426.0,0.0,Overexposed (Deluxe),0.636
2190,0.739,128041.0,-5897.0,0.0,Everything Is 4,0.561
2191,0.741,110002.0,-4791.0,1.0,Overexposed (Deluxe),0.534
2192,0.614,107989.0,-10.48,1.0,x (Deluxe Edition),0.201
2193,0.578,128038.0,-3804.0,1.0,TALKING IS HARD,0.619
2194,0.672,120008.0,-5.99,1.0,Something Just Like This (Remix Pack),0.568
2195,0.596,127949.0,-3556.0,0.0,Motion,0.743
2196,0.697,100002.0,-4863.0,1.0,The Cure,0.516
2197,0.753,119903.0,-4473.0,1.0,They Don't Make Em Like Me,0.766
2198,0.821,140.01,-8541.0,1.0,Watch Me (Whip / Nae Nae),0.962
2199,0.715,102.0,-5077.0,0.0,Way Over My Head (Remixes),0.671
2200,0.489,113617.0,-6177.0,1.0,Beautiful Trauma,0.187
2201,0.53,119964.0,-6262.0,1.0,Bangerz (Deluxe Version),0.349
2202,0.487,86.01,-5094.0,1.0,The Game,0.582
2203,0.531,77353.0,-5677.0,1.0,Always Gonna Say Sorry (feat. Maia Wright),0.328
2204,0.571,139691.0,-3382.0,0.0,Believe (Deluxe Edition),0.613
2205,0.652,170157.0,-6114.0,1.0,1989,0.295
2206,0.965,121032.0,-6408.0,1.0,Bad Liar,0.728
2207,0.569,160014.0,-4607.0,1.0,Beast,0.603
2208,0.601,128002.0,-4.87,1.0,Believe (Deluxe Edition),0.534
2209,0.584,163953.0,-4251.0,1.0,Spirit,0.549
2210,0.638,104036.0,-5886.0,1.0,Spirit,0.225
2211,0.714,127787.0,-8268.0,1.0,Wanted on Voyage,0.406
2212,0.67,104998.0,-4031.0,1.0,Call On Me (Remixes),0.717
2213,0.399,117089.0,-2.88,1.0,1000 Forms Of Fear,0.572
2214,0.748,95.01,-5599.0,1.0,Closer (feat. Halsey),0.661
2215,0.546,79979.0,-4.1,0.0,Stars Dance (Bonus Track Version),0.573
2216,0.414,167859.0,-6128.0,0.0,Flame (Kaskade Remix),0.34
2217,0.53,159977.0,-7402.0,1.0,Guardian Angel,0.192
2218,0.614,110009.0,-3.05,1.0,Just Hold On (Remixes),0.351
2219,0.679,95001.0,-6.85,0.0,Keep Me Jealous,0.464
2220,0.598,147758.0,-5592.0,1.0,Landslide,0.268
2221,0.57,150088.0,-4137.0,1.0,Light,0.43
2222,0.345,149823.0,-4034.0,1.0,Out of the Dark,0.326
2223,0.605,147937.0,-3799.0,1.0,This Is What You Came For (Remixes),0.406
2224,0.565,153963.0,-4.84,1.0,Too Soon (Remixes),0.363
2225,0.467,200001.0,-5252.0,0.0,You,0.496
2226,0.562,149.96,-8188.0,0.0,Cover Girls,0.273
2227,0.543,139845.0,-6001.0,1.0,Crashing Down,0.287
2228,0.575,139947.0,-4838.0,1.0,Dive (feat. Cosmos & Creature) (feat. Cosmos & Creature),0.246
2229,0.669,141.81,-4563.0,1.0,Dose of You (Radio Edit),0.742
2230,0.604,137983.0,-7091.0,1.0,Feel Something (feat. Remmi) (feat. Remmi) [Remixes],0.487
2231,0.643,88866.0,-7155.0,1.0,Flame (Steve James Remix),0.531
2232,0.654,99.95,-7233.0,0.0,Home,0.617
2233,0.751,94028.0,-7.03,1.0,I Heart U,0.285
2234,0.678,100.05,-6676.0,1.0,Inferno,0.342
2235,0.524,145066.0,-5996.0,0.0,Redrum (feat. Felix Snow) [What So Not Remix],0.286
2236,0.634,124071.0,-6325.0,0.0,Save Me (feat. Eneli) (feat. Eneli) [Remixes],0.421
2237,0.501,154901.0,-4261.0,0.0,Scared To Be Lonely Remixes Vol. 2,0.319
2238,0.557,160076.0,-4894.0,0.0,Silence Before The Storm,0.237
2239,0.611,105969.0,-7607.0,0.0,There for You,0.13
2240,0.75,140047.0,-4803.0,0.0,Verses,0.43
2241,0.46,86122.0,-5692.0,0.0,We Won't Leave You,0.142
2242,0.532,128046.0,-5788.0,0.0,Heat,0.266
2243,0.352,105004.0,-5829.0,1.0,Honest (Remixes),0.382
2244,0.527,96962.0,-4102.0,1.0,Light Me Up,0.49
2245,0.485,169907.0,-8.65,0.0,Majesty,0.328
2246,0.619,154853.0,-4161.0,1.0,Make Me (Cry) [Marshmello Remix],0.499
2247,0.592,139994.0,-4225.0,1.0,Malibu (Alan Walker Remix),0.41
2248,0.604,150.06,-1651.0,0.0,Moonlighting,0.424
2249,0.553,144845.0,-4661.0,1.0,Obsessed,0.521
2250,0.627,104979.0,-6.35,0.0,Out of My Mind,0.343
2251,0.628,136031.0,-3566.0,0.0,Own Religion,0.513
2252,0.651,139984.0,-3962.0,1.0,Perfect Mess,0.562
2253,0.677,137.98,-4808.0,1.0,Skyline (Remixes),0.25
2254,0.577,154959.0,-5209.0,1.0,Slow Us Down,0.364
2255,0.499,155212.0,-4.48,1.0,Think Of Me,0.299
2256,0.523,137963.0,-3821.0,1.0,Tired (Remixes),0.456
2257,0.436,138191.0,-5366.0,0.0,What We're Looking For,0.4
2258,0.565,92034.0,-3667.0,0.0,You Better Be Mine,0.194
2259,0.518,176453.0,-7198.0,0.0,First Time (Remixes),0.305
2260,0.678,90004.0,-3306.0,1.0,Complicated (feat. Kiiara),0.499
2261,0.518,149964.0,-2781.0,1.0,Silence (Slushii Remix),0.269
2262,0.539,149855.0,-4572.0,0.0,So Simple,0.325
2263,0.697,96133.0,-2881.0,0.0,Speak Your Mind (Deluxe),0.603
2264,0.654,158904.0,-2935.0,0.0,Cumpra-se - EP 1 (Ao Vivo),0.913
2265,0.654,89991.0,-4644.0,1.0,"10,000 Hours (with Justin Bieber)",0.43
2266,0.856,144993.0,-7926.0,1.0,2020 Vision,0.43
2267,0.716,101025.0,-3802.0,1.0,WINGS,0.782
2268,0.552,117582.0,-5435.0,1.0,3 Batidas (Ao Vivo),0.528
2269,0.557,147872.0,-6428.0,1.0,"Ao Cubo, Ao Vivo, Em Cores",0.574
2270,0.765,119992.0,-5829.0,1.0,Lukas Graham,0.34
2271,0.542,118777.0,-3378.0,1.0,Diego & Victor Hugo Ao Vivo em Brasília - EP1,0.634
2272,0.816,133075.0,-3929.0,1.0,Purple,0.933
2273,0.66,93033.0,-4285.0,0.0,B.o.B Presents: The Adventures of Bobby Ray,0.377
2274,0.492,150036.0,-4204.0,0.0,All I Need (with Gucci Mane),0.329
2275,0.662,99993.0,-6083.0,1.0,All In (Ostblockschlampen Mix),0.405
2276,0.422,119.93,-7064.0,1.0,Love In The Future (Expanded Edition),0.331
2277,0.576,149742.0,-4837.0,0.0,All on Me,0.634
2278,0.737,119987.0,-3173.0,1.0,#Isso é Churrasco (Ao Vivo) - EP 1,0.646
2280,0.605,110081.0,-4699.0,1.0,Diego & Victor Hugo Ao Vivo em Brasília,0.451
2281,0.688,139024.0,-7278.0,1.0,Back To Life (with Brandyn Burnette),0.853
2282,0.644,93986.0,-1842.0,1.0,Russian Roulette - The 3rd Mini Album,0.668
2283,0.696,119001.0,-3755.0,1.0,The Fame Monster (Deluxe Edition),0.714
2284,0.857,150052.0,-4.84,0.0,Bate Palma,0.837
2285,0.76,95997.0,-5412.0,1.0,1989 (Deluxe),0.57
2286,0.872,149936.0,-11145.0,1.0,Bota pra Tremer,0.915
2287,0.607,122.01,-4217.0,1.0,The Rokstarr Hits Collection,0.568
2288,0.504,139473.0,-6217.0,0.0,Breathe (Remixes),0.305
2289,0.645,165.0,-5613.0,1.0,Buckle Up,0.284
2290,0.659,172008.0,-6493.0,1.0,Agora Eu Pego Mesmo,0.963
2291,0.791,125014.0,-3729.0,1.0,Katy Perry - Teenage Dream: The Complete Confection,0.425
2292,0.783,120021.0,-6548.0,1.0,Kiss,0.66
2293,0.826,126899.0,-4218.0,0.0,Calma (Remix),0.761
2294,0.511,120207.0,-5229.0,0.0,Camellia Flower,0.301
2295,0.641,146078.0,-4457.0,1.0,The Heist,0.847
2296,0.656,112032.0,-3864.0,0.0,Can't Stop It,0.462
2297,0.592,89972.0,-4931.0,0.0,Cheap Thrills,0.728
2298,0.782,118016.0,-6237.0,1.0,Me 4 U,0.603
2299,0.826,97053.0,-4081.0,1.0,Chicken Noodle Soup (feat. Becky G),0.168
2300,0.805,126941.0,-2978.0,0.0,O Embaixador in Cariri (Ao Vivo),0.802
2301,0.723,172095.0,-6.39,0.0,Você Não Me Deu Moral,0.967
2302,0.695,120042.0,-3497.0,1.0,Hollywood's Bleeding,0.553
2303,0.75,108016.0,-6906.0,1.0,Something New - The 3rd Mini Album,0.337
2304,0.882,97963.0,-4027.0,1.0,Con Altura,0.746
2305,0.636,119945.0,-5676.0,0.0,Could It Be,0.63
2306,0.664,122016.0,-4972.0,0.0,Native,0.477
2307,0.391,148643.0,-8938.0,1.0,Crash n Burn,0.518
2308,0.539,176094.0,-2637.0,1.0,Crazy,0.611
2309,0.721,118058.0,-4134.0,0.0,Cry for Me,0.653
2310,0.645,131931.0,-6122.0,1.0,PRISM (Deluxe),0.353
2311,0.655,177928.0,-4787.0,1.0,VIDA,0.839
2312,0.674,102016.0,-6322.0,0.0,Dirty Wine,0.63
2313,0.668,116993.0,-3239.0,1.0,Do Copo Eu Vim (feat. Marília Mendonça) [Ao Vivo em Brasília],0.707
2314,0.674,144039.0,-4876.0,1.0,Paper Crowns (Deluxe),0.826
2315,0.612,129042.0,-3145.0,0.0,Don't You Worry Child,0.438
2316,0.743,162067.0,-5708.0,0.0,Drunk On You,0.369
2317,0.751,119975.0,-3724.0,1.0,The Rokstarr Hits Collection,0.816
2318,0.62,151684.0,-5252.0,1.0,Katy Perry - Teenage Dream: The Complete Confection,0.76
2319,0.632,89949.0,-7665.0,0.0,FRIENDS KEEP SECRETS,0.329
2320,0.574,128073.0,-5731.0,0.0,Easy,0.355
2321,0.499,92984.0,-5.38,1.0,Easy on Me,0.478
2322,0.632,90695.0,-6615.0,1.0,Ela É do Tipo,0.633
2323,0.722,125.03,-3892.0,1.0,1-1=0 (NOTHING WITHOUT YOU),0.509
2324,0.733,126995.0,-1842.0,0.0,Present : YOU,0.482
2325,0.521,185995.0,-3414.0,0.0,Henrique & Diego (Ao Vivo),0.683
2326,0.558,92678.0,-4564.0,1.0,Eterna Sacanagem,0.769
2327,0.453,154872.0,-6239.0,1.0,Everybody Hates Me - Remixes,0.499
2328,0.753,113023.0,-4576.0,1.0,Falling,0.693
2329,0.756,141003.0,-6604.0,1.0,Feather,0.433
2330,0.756,98027.0,-2328.0,1.0,REtro Futurism,0.685
2331,0.773,100.02,-5876.0,1.0,Feels Good,0.797
2332,0.63,126145.0,-5228.0,0.0,Feels Like You,0.528
2333,0.605,103997.0,-7162.0,1.0,Find U Again (feat. Camila Cabello),0.164
2334,0.68,117827.0,-5254.0,0.0,"Amando, Bebendo e Sofrendo (Ao Vivo) - EP 1",0.797
2335,0.399,122603.0,-5983.0,1.0,For You,0.245
2336,0.602,185.9,-7895.0,0.0,Foxxay,0.394
2337,0.815,89982.0,-2152.0,1.0,A'wesome,0.555
2338,0.598,174.06,-5996.0,0.0,Freaky With You,0.264
2339,0.491,132946.0,-4504.0,0.0,Freedom,0.49
2340,0.693,127457.0,-3988.0,1.0,The Lady Killer (Deluxe),0.753
2341,0.589,94964.0,-2112.0,1.0,Full Moon,0.248
2342,0.837,119983.0,-5689.0,0.0,GAME OVER,0.98
2343,0.762,150.04,-4713.0,1.0,MY LIFE愛,0.617
2344,0.638,104929.0,-7232.0,0.0,Getaway,0.426
2345,0.73,90041.0,-11076.0,0.0,Give Me,0.291
2346,0.758,126059.0,-5.79,1.0,Glad You Came,0.284
2347,0.59,145111.0,-7556.0,1.0,GLOW,0.146
2348,0.754,77169.0,-9211.0,1.0,Scorpion,0.357
2349,0.745,95001.0,-3162.0,0.0,GOOD BOY,0.242
2350,0.58,150231.0,-3818.0,1.0,Goodbyes (Feat. Young Thug),0.175
2351,0.706,110443.0,-7237.0,0.0,Doo-Wops & Hooligans,0.227
2352,0.636,140.06,-3623.0,0.0,Happier (feat. MAJRO),0.585
2353,0.647,160019.0,-4662.0,0.0,G I R L,0.962
2354,0.693,117999.0,-6998.0,1.0,Happy Now,0.492
2355,0.681,149883.0,-3812.0,0.0,Act. 7,0.595
2356,0.648,162014.0,-2057.0,1.0,HER,0.86
2357,0.889,140084.0,-2307.0,1.0,Hikicomori,0.778
2358,0.666,100996.0,-2776.0,1.0,The MOBB,0.523
2359,0.746,100.01,-2182.0,1.0,A'wesome,0.72
2360,0.821,127986.0,-3721.0,1.0,2nd Mini Album,0.712
2361,0.693,126035.0,-5441.0,0.0,Wild Ones,0.763
2362,0.798,101956.0,-5041.0,1.0,I Don't Care (with Justin Bieber),0.842
2363,0.596,149929.0,-5834.0,1.0,I Like You,0.581
2364,0.486,158043.0,-3097.0,0.0,"화양연화 The Most Beautiful Moment In Life, Pt. 1",0.71
2365,0.663,101965.0,-6647.0,0.0,"At Night, Alone.",0.69
2366,0.608,81.0,-6.73,1.0,MAP OF THE SOUL : PERSONA,0.241
2367,0.453,114911.0,-6447.0,1.0,Joshua at Metro,0.509
2368,0.778,95002.0,-7273.0,1.0,The Truth About Love,0.441
2369,0.554,152972.0,-7312.0,1.0,Keep Your Love On,0.6
2370,0.738,131974.0,-4141.0,1.0,KILL THIS LOVE,0.58
2371,0.565,83571.0,-6246.0,1.0,Kind of Blue,0.626
2372,0.551,147901.0,-5844.0,1.0,Kinetic Collector,0.635
2373,0.572,170123.0,-3991.0,0.0,Perfect Velvet - The 2nd Album,0.678
2374,0.843,129972.0,-7899.0,1.0,Lalala,0.496
2375,0.545,131816.0,-4706.0,0.0,Let It Go,0.218
2376,0.657,163969.0,-4857.0,0.0,Level Up (feat. Marvin Divine),0.586
2377,0.585,101939.0,-8.09,0.0,Lights Up,0.281
2378,0.604,112135.0,-2495.0,0.0,"SEVENTEEN 2ND ALBUM 'TEEN, AGE'",0.511
2379,0.766,124.0,-6432.0,0.0,London,0.511
2380,0.505,101993.0,-9005.0,1.0,Lose You To Love Me,0.0916
2381,0.749,86989.0,-5034.0,1.0,Recovery,0.641
2382,0.609,100418.0,-9828.0,1.0,Purpose (Deluxe),0.515
2383,0.371,153.9,-6978.0,1.0,Love's Mistake,0.234
2384,0.644,102006.0,-6762.0,0.0,Lying We're Fine,0.245
2385,0.622,197705.0,-2999.0,0.0,Mad Love,0.62
2386,0.793,98019.0,-3476.0,1.0,Mad Love,0.611
2387,0.667,100038.0,-3651.0,0.0,Made to Sell,0.586
2388,0.652,88755.0,-11284.0,0.0,Mandona (Acústico),0.556
2389,0.754,129983.0,-5354.0,0.0,Mantém,0.53
2390,0.767,140061.0,-6947.0,0.0,"Conteúdo Explícito, Pt. 2",0.742
2391,0.453,149745.0,-3546.0,1.0,Me Valoriza (feat. Dilsinho) [Ao Vivo],0.664
2392,0.676,113987.0,-3286.0,1.0,Meio Termo (Ao Vivo),0.847
2393,0.485,161743.0,-2978.0,0.0,Yasmin Santos Ao Vivo em São Paulo - EP 4,0.574
2394,0.521,74887.0,-8507.0,1.0,Money,0.645
2395,0.756,96057.0,-4323.0,0.0,Summer Magic - Summer Mini Album,0.551
2396,0.72,128017.0,-4484.0,0.0,Singles,0.599
2397,0.561,152076.0,-6403.0,1.0,Muito Cedo,0.638
2398,0.66,147096.0,-4314.0,1.0,Não Planeje Nada,0.48
2399,0.581,107884.0,-4433.0,1.0,Need You Now,0.316
2400,0.684,138047.0,-5818.0,1.0,No Angels,0.865
2401,0.601,114066.0,-5844.0,0.0,Nothing Breaks Like a Heart (feat. Miley Cyrus),0.244
2402,0.694,163748.0,-5478.0,0.0,O Brasil Tem Que Te Ver (feat. MC Kevinho),0.911
2403,0.806,134057.0,-9356.0,1.0,Coisas da Geração,0.72
2404,0.878,136041.0,-5.56,1.0,Old Town Road,0.639
2405,0.781,129998.0,-5.81,0.0,Raymond v Raymond (Expanded Edition),0.326
2406,0.509,170087.0,-4929.0,0.0,On My Way,0.297
2407,0.792,103967.0,-5609.0,1.0,Views,0.37
2408,0.791,123994.0,-3.24,0.0,One Kiss (with Dua Lipa),0.592
2409,0.336,151756.0,-4315.0,0.0,One Thing,0.21
2410,0.795,94.01,-5883.0,1.0,Happiness Begins,0.874
2411,0.609,140.03,-8881.0,0.0,Quarto e Sala,0.746
2412,0.536,119451.0,-5778.0,0.0,"""No Fake Allowed""",0.648
2413,0.703,153848.0,-6146.0,0.0,Panini,0.475
2414,0.611,111928.0,-3095.0,1.0,Yasmin Santos Ao Vivo em São Paulo - EP 2,0.572
2415,0.451,148805.0,-4.05,0.0,Paradise,0.565
2416,0.657,160054.0,-4644.0,1.0,Paraíso (Heaven) [Ao Vivo],0.524
2417,0.593,175137.0,-3192.0,0.0,Passinho do Rá,0.698
2418,0.743,110015.0,-4813.0,1.0,Overexposed Track By Track,0.545
2419,0.752,81912.0,-8011.0,0.0,AmarElo,0.695
2420,0.657,155926.0,-5129.0,0.0,Perfect,0.421
2421,0.826,123.11,-1517.0,1.0,O Embaixador in Cariri - Vol. 1 (Ao Vivo),0.909
2422,0.543,166175.0,-6714.0,1.0,Pesquisa no Google (feat. Henrique & Diego) [Ao Vivo],0.749
2423,0.538,148.03,-5805.0,1.0,Terra do Nunca (Ao Vivo),0.544
2424,0.642,164.81,-3162.0,1.0,Pisadinha,0.829
2425,0.8,159956.0,-3359.0,0.0,Piscininha Amor,0.808
2426,0.691,130072.0,-1702.0,0.0,Nothing but the Beat (Ultimate Edition),0.8
2427,0.485,148052.0,-6465.0,1.0,Terra do Nunca (Ao Vivo),0.692
2428,0.57,90653.0,-8797.0,0.0,Praia do Rosa (Acústico),0.779
2429,0.83,114987.0,-4495.0,0.0,KARD 2nd Mini Album 'YOU & ME',0.855
2430,0.635,126.15,-6425.0,0.0,Qué Pena,0.858
2431,0.819,172021.0,-6.24,0.0,Quem me Colocou pra Beber,0.962
2432,0.583,173937.0,-2395.0,1.0,Quem Traiu Levou (Ao Vivo),0.826
2433,0.448,136245.0,-3686.0,1.0,Night Visions,0.236
2434,0.7,122019.0,-5006.0,1.0,Raise Your Glass,0.625
2435,0.695,142018.0,-2082.0,1.0,SQUARE UP,0.947
2436,0.585,163771.0,-1862.0,1.0,A Talk,0.562
2437,0.623,128947.0,-3162.0,1.0,The 3rd Album 'Red Light',0.775
2438,0.561,147975.0,-6847.0,0.0,"Ao Cubo, Ao Vivo, Em Cores",0.775
2439,0.746,123022.0,-5226.0,1.0,Rewind (feat. Caelu),0.343
2440,0.783,156028.0,-5117.0,1.0,Rich & Sad,0.616
2441,0.554,179984.0,-4821.0,0.0,PRISM (Deluxe),0.455
2442,0.387,149187.0,-7865.0,0.0,Room for Two,0.287
2443,0.862,104013.0,-8237.0,0.0,Rooting,0.635
2444,0.621,116735.0,-5616.0,0.0,ROXANNE,0.457
2445,0.774,144032.0,-4995.0,1.0,Don't Kill the Magic,0.931
2446,0.741,101944.0,-3.02,0.0,PRODUCE 48 - 30 Girls 6 Concepts,0.529
2447,0.865,114966.0,-5026.0,0.0,"Lost Piece, Vol. 2",0.616
2448,0.586,140076.0,-4579.0,1.0,Safety (The Dark Heart Remixes) (feat. DJ Snake),0.557
2449,0.716,124895.0,-4375.0,1.0,Yasmin Santos Ao Vivo em São Paulo - EP 3,0.806
2450,0.546,160109.0,-4006.0,1.0,Say It Ain't So,0.228
2451,0.632,175946.0,-4348.0,0.0,Say My Name,0.382
2452,0.468,160101.0,-4939.0,1.0,SCARS (feat. Cub Rayan),0.208
2453,0.689,80025.0,-7503.0,1.0,See You Again (feat. Charlie Puth),0.283
2454,0.759,116947.0,-6039.0,0.0,Señorita,0.75
2455,0.566,166109.0,-7864.0,1.0,Sensitive,0.234
2456,0.825,95977.0,-3183.0,0.0,÷ (Deluxe),0.931
2457,0.637,82995.0,-7157.0,1.0,Dreamer,0.563
2458,0.692,89995.0,-7998.0,0.0,Sheep (Alan Walker Relift),0.259
2459,0.763,113171.0,-6893.0,0.0,Shoulder,0.432
2460,0.666,75018.0,-6948.0,0.0,Slave,0.395
2461,0.744,84003.0,-6971.0,1.0,Capim-Cidreira,0.608
2462,0.737,105005.0,-4546.0,0.0,Solo (feat. Demi Lovato),0.565
2463,0.486,172006.0,-4746.0,0.0,Somebody Special (R3hab Remix),0.375
2464,0.654,99945.0,-3669.0,0.0,Purpose (Deluxe),0.41
2465,0.747,125008.0,-2457.0,0.0,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),0.751
2466,0.734,169977.0,-5677.0,0.0,Blurryface,0.648
2467,0.809,125.01,-3782.0,1.0,De Bar em Bar (Ao Vivo em Goiânia),0.768
2468,0.535,200681.0,-4042.0,1.0,SWING,0.798
2469,0.76,100315.0,-7321.0,1.0,Tattoos,0.759
2470,0.937,100058.0,-4042.0,0.0,Taller Than You,0.732
2471,0.58,135936.0,-4266.0,0.0,Tchau Tchau,0.734
2472,0.825,173981.0,-3928.0,0.0,Te Prometo,0.823
2473,0.5,80479.0,-7363.0,1.0,A Força do Nosso Som Continua (EP4) [Ao Vivo],0.538
2474,0.725,140054.0,-4861.0,1.0,THE BADDEST FEMALE,0.675
2475,0.602,114919.0,-4116.0,0.0,The One (with Julia Thompson),0.331
2476,0.557,139887.0,-6196.0,0.0,The One That Got Away,0.538
2477,0.385,75118.0,-6329.0,1.0,Think About You,0.48
2478,0.617,140019.0,-3507.0,1.0,Think About You,0.597
2479,0.867,135099.0,-2933.0,1.0,Take,0.687
2480,0.781,78998.0,-6061.0,1.0,x (Deluxe Edition),0.591
2481,0.633,120006.0,-4326.0,0.0,This Ain't Love,0.334
2482,0.781,94992.0,-6985.0,0.0,Thrift Shop (feat. Wanz),0.662
2483,0.51,154873.0,-4602.0,0.0,Tonight,0.306
2484,0.483,96028.0,-6243.0,1.0,Too Close,0.64
2485,0.75,127795.0,-5764.0,0.0,'The Story of Light' EP.1 - The 6th Album,0.83
2486,0.713,112011.0,-2666.0,1.0,Up & Down,0.379
2487,0.843,159926.0,302.0,1.0,Vidrado Em Você,0.59
2488,0.569,130142.0,-2477.0,0.0,Volta Vai (feat. Simone & Simaria) [Ao Vivo],0.526
2489,0.378,184086.0,-5576.0,1.0,Some Nights,0.735
2490,0.734,127986.0,-4485.0,1.0,Talk That Talk,0.6
2491,0.658,129972.0,-4.64,1.0,When Love Takes Over,0.496
2492,0.501,67013.0,-5.53,1.0,When Things Go Wrong,0.285
2493,0.547,129916.0,-5619.0,1.0,When We Were Young,0.345
2494,0.832,122986.0,-3.55,0.0,THE GREAT SEUNGRI,0.829
2495,0.529,142012.0,-6.87,1.0,Who Do You Love (R3HAB Remix),0.357
2496,0.606,159992.0,-7392.0,1.0,Wild Life,0.208
2497,0.608,127075.0,-5324.0,0.0,Wild Ones,0.437
2498,0.516,149941.0,-5572.0,0.0,Wish List,0.37
2499,0.725,91974.0,-6238.0,1.0,ANTI (Deluxe),0.558
2500,0.484,179756.0,-4.49,0.0,You Owe Me - Remixes,0.364
2501,0.573,157121.0,-3136.0,1.0,Zero For Conduct,0.631
2502,0.876,104998.0,-6324.0,1.0,2014 S/S,0.771
2503,0.428,199827.0,-3551.0,0.0,화양연화 The Most Beautiful Moment In Life: Young Forever,0.552
2504,0.724,110006.0,-3279.0,1.0,NCT #127 - The 1st Mini Album,0.626
2505,0.429,82199.0,-4144.0,0.0,"Seoul Vibes, Pt​. 4",0.377
2506,0.498,112357.0,-1797.0,0.0,The 2nd Mini Album '중독 Overdose',0.652
2507,0.793,134012.0,-2.44,0.0,O Embaixador in Cariri (Ao Vivo),0.827
2508,0.856,149836.0,-4504.0,1.0,Apimentadíssima,0.677
2509,0.857,155061.0,-3528.0,0.0,Bumbum Ignorante,0.855
2510,0.714,123002.0,-4621.0,0.0,Can't Get Over You,0.347
2511,0.806,126957.0,-1152.0,1.0,O Embaixador in Cariri - Vol. 2 (Ao Vivo),0.916
2512,0.553,178075.0,-6376.0,0.0,Exército da Paz (Peace Army),0.926
2513,0.777,103023.0,-3206.0,0.0,Favela,0.283
2514,0.776,134992.0,-4281.0,1.0,Hello mundo (Ao vivo),0.701
2515,0.86,133889.0,-3565.0,1.0,Isso Que é Vida,0.93
2516,0.643,106794.0,-4.73,0.0,Joga Esse Rabão pro Pai,0.438
2517,0.417,72573.0,-3.31,1.0,Kenny G,0.152
2518,0.74,98016.0,-6684.0,0.0,Liar,0.652
2519,0.775,92007.0,-5184.0,0.0,Me Gusta,0.775
2520,0.599,170918.0,-3967.0,1.0,Motivation,0.881
2521,0.421,180.18,-4532.0,1.0,O que Tiver de Ser,0.344
2522,0.747,125.07,-5898.0,0.0,On & On,0.67
2523,0.723,170106.0,-5596.0,1.0,Parabéns,0.688
2524,0.721,149977.0,-5127.0,0.0,Nego do Borel - Ao Vivo,0.951
2525,0.67,124016.0,-6543.0,0.0,Pro Dia Nascer Feliz,0.589
2526,0.669,67006.0,-9878.0,1.0,Coisas da Geração,0.557
2527,0.741,124984.0,-1401.0,1.0,Relógio Parado (Ao Vivo),0.725
2528,0.377,129698.0,-5437.0,0.0,Shameless,0.0851
2529,0.825,92052.0,-5028.0,0.0,Tão Real - Temp. 2,0.277
2530,0.872,106714.0,-4126.0,0.0,Sou Eu,0.819
2531,0.549,112361.0,-4728.0,0.0,"Amando, Bebendo e Sofrendo (Ao Vivo) - EP 4",0.55
2532,0.731,154111.0,-3.6,1.0,Tutu (Remix),0.865
2533,0.78,91952.0,-3292.0,1.0,"Yo x Ti, Tu x Mi",0.579
2534,0.696,127052.0,-3687.0,0.0,You Know You Love Me,0.894
